hitId,anonymousId,name,eventAction,city,section
bdd920b0-ace2-11e8-ac70-e9e9ec735603,a93b5e50-3afc-11e8-8041-a12b8e4986b4,Viewed Seller Phone Number,show,almaty,biznes
a64917e0-ace0-11e8-8ff2-593770180ef3,a93b5e50-3afc-11e8-8041-a12b8e4986b4,Viewed Seller Phone Number,show,almaty,biznes
7a172e10-acf3-11e8-82c8-f793d0c2a9c4,41f0ca50-acf3-11e8-935e-0b400a7f4c49,Viewed Seller Phone Number,show,almaty,biznes
61774dd0-acef-11e8-9a02-4f1170b4768e,de15bf20-373d-11e8-90b5-bf5eb5be75f6,Viewed Seller Phone Number,show,almaty,biznes
be9cc530-acea-11e8-8f80-0f81918052d0,1e3c20e0-8e13-11e8-b191-358735408ac8,Viewed Seller Phone Number,show,almaty,biznes
e1487fb0-acf5-11e8-9660-c96d686364e1,9c279e80-acf4-11e8-8feb-a52df93863b0,Viewed Seller Phone Number,show,astana,biznes
6f366c10-acf6-11e8-81ee-5ddfa3ac3b33,9c279e80-acf4-11e8-8feb-a52df93863b0,Viewed Seller Phone Number,show,astana,biznes
3b3c13e0-acf8-11e8-9057-adf41d19b897,9c279e80-acf4-11e8-8feb-a52df93863b0,Viewed Seller Phone Number,show,astana,biznes
ae592450-acf6-11e8-a5da-9f847c2fa332,76925670-5eba-11e8-9850-f3c8b67f2c5f,Viewed Seller Phone Number,show,astana,biznes
f71d9540-acfb-11e8-ab2a-0faa271d1b18,12bb9c60-3967-11e8-a118-87f0bd6c799b,Viewed Seller Phone Number,show,astana,biznes
06993f50-acfd-11e8-a881-df9b80cc3034,28be6620-6827-11e8-b42d-c52bee9a5983,Viewed Seller Phone Number,show,astana,biznes
0d7c1a90-ad0c-11e8-be33-3f43101f99a5,bcc1b610-ad0a-11e8-921e-9d5c8ad522b3,Viewed Seller Phone Number,show,astana,biznes
664f7d40-ad04-11e8-803e-3b628da0d576,56ccead0-ad02-11e8-ab37-ad678563acf8,Viewed Seller Phone Number,show,astana,biznes
45e1c380-ad07-11e8-9cbc-ede0622b1680,7e98e170-9490-11e8-a5f0-b50ab09ad19b,Viewed Seller Phone Number,show,astana,biznes
cc5a9b30-ad02-11e8-9fd1-aba0cb30dc2f,02aca990-3f25-11e8-8223-3b118e1497ef,Viewed Seller Phone Number,show,astana,biznes
ce8db260-ad03-11e8-86af-d729ef6c45b9,56ccead0-ad02-11e8-ab37-ad678563acf8,Viewed Seller Phone Number,show,astana,biznes
29282730-ad01-11e8-ae10-b9b165e0da47,02aca990-3f25-11e8-8223-3b118e1497ef,Viewed Seller Phone Number,show,astana,biznes
9f668290-ad04-11e8-9066-3d697ee711a9,c36cf0a0-5a45-11e8-bae0-fd52c0cbdbfc,Viewed Seller Phone Number,show,astana,biznes
c9d0d120-ad04-11e8-b2d7-3f102d3fce71,c36cf0a0-5a45-11e8-bae0-fd52c0cbdbfc,Viewed Seller Phone Number,show,astana,biznes
8ed418b0-ad00-11e8-9540-5d64dc0d8246,02aca990-3f25-11e8-8223-3b118e1497ef,Viewed Seller Phone Number,show,astana,biznes
ce950560-ad03-11e8-86af-d729ef6c45b9,56ccead0-ad02-11e8-ab37-ad678563acf8,Viewed Seller Phone Number,show,astana,biznes
796c4ee0-ac81-11e8-9351-a9c4a4939a46,74359f30-ac81-11e8-9351-a9c4a4939a46,Viewed Seller Phone Number,show,astana,biznes
5ad96da0-ac9a-11e8-b685-cd42d4f0593d,ece36f80-46a0-11e8-aa90-39ffeffd7425,Viewed Seller Phone Number,show,astana,biznes
b41e69c0-ac85-11e8-8d70-91603d80cc24,e059eb50-ac84-11e8-89c9-51d3dd93e0e3,Viewed Seller Phone Number,show,astana,biznes
e448eb70-ad16-11e8-b103-39c7856f6f5e,3f9f7dd0-8784-11e8-a077-23f375de7835,Viewed Seller Phone Number,show,astana,biznes
4e0bd020-ace7-11e8-b3bf-b319da90d673,56c18530-3419-11e8-8fde-8bfaf1ae3f4d,Viewed Seller Phone Number,show,astana,biznes
3e3f4290-acc8-11e8-aa12-076f60ec4cc4,c6b59780-46b3-11e8-a90f-e572767c9f6e,Viewed Seller Phone Number,show,astana,biznes
22d940a0-acc8-11e8-89a7-d7c9f4cda48c,c6b59780-46b3-11e8-a90f-e572767c9f6e,Viewed Seller Phone Number,show,astana,biznes
2a9c1970-acc8-11e8-9e44-3d41096f2307,c6b59780-46b3-11e8-a90f-e572767c9f6e,Viewed Seller Phone Number,show,astana,biznes
8efb7040-acd3-11e8-906a-9dfe97d51b2d,fedf0b20-acd2-11e8-b277-7b8d6ccb7f40,Viewed Seller Phone Number,show,astana,biznes
1ae4a870-acd3-11e8-bda2-4fa9a0e64be0,fedf0b20-acd2-11e8-b277-7b8d6ccb7f40,Viewed Seller Phone Number,show,astana,biznes
a245a3f0-acd3-11e8-9336-9bff3c36c949,fedf0b20-acd2-11e8-b277-7b8d6ccb7f40,Viewed Seller Phone Number,show,astana,biznes
74072240-acdb-11e8-b83e-a17aba81fe2e,81bee9a0-476d-11e8-bc09-efc900ebd161,Viewed Seller Phone Number,show,astana,biznes
a0b66150-ace7-11e8-be6d-f3fbde443fcd,96bc6630-a531-11e8-8145-6f59023cdc55,Viewed Seller Phone Number,show,astana,biznes
2728faa0-ace7-11e8-aee4-7d3707ad53e1,96bc6630-a531-11e8-8145-6f59023cdc55,Viewed Seller Phone Number,show,astana,biznes
af4ef3d0-ace7-11e8-95d4-ddd10d36cf6c,96bc6630-a531-11e8-8145-6f59023cdc55,Viewed Seller Phone Number,show,astana,biznes
cab65550-ace7-11e8-a459-07494d27bf39,96bc6630-a531-11e8-8145-6f59023cdc55,Viewed Seller Phone Number,show,astana,biznes
86813e40-ace7-11e8-a0df-395698012cd2,96bc6630-a531-11e8-8145-6f59023cdc55,Viewed Seller Phone Number,show,astana,biznes
cacbade0-acee-11e8-81fb-c5a95d3456a1,de15bf20-373d-11e8-90b5-bf5eb5be75f6,Viewed Seller Phone Number,show,astana,biznes
1d1cdf00-acf0-11e8-81bd-0b95bc5ae0c9,96bc6630-a531-11e8-8145-6f59023cdc55,Viewed Seller Phone Number,show,astana,biznes
cc6c2960-acec-11e8-8e24-23aead8c591d,153cde00-9c99-11e8-8e95-0b7e155cb713,Viewed Seller Phone Number,show,astana,biznes
c0974ac0-acec-11e8-8d07-23d8a8b092e7,153cde00-9c99-11e8-8e95-0b7e155cb713,Viewed Seller Phone Number,show,astana,biznes
b75745a0-acdd-11e8-af35-556b6bd91f46,1c5400d0-acdc-11e8-a87a-a737c1bc35e8,Viewed Seller Phone Number,show,bejneu,biznes
9abb0510-acc6-11e8-84f5-d518ca2e55fc,3e975240-87a8-11e8-a79a-1bd70b64d409,Viewed Seller Phone Number,show,kostanay,biznes
57cf1a60-acc7-11e8-9a35-473ee363b3f2,3e975240-87a8-11e8-a79a-1bd70b64d409,Viewed Seller Phone Number,show,kostanay,biznes
6c1f9a80-acc7-11e8-911e-b588aab736d8,3e975240-87a8-11e8-a79a-1bd70b64d409,Viewed Seller Phone Number,show,kostanay,biznes
da056060-ad04-11e8-b349-f92a1fdd5629,8e5ffd50-ad04-11e8-bd4d-6fb9c96b30a2,Viewed Seller Phone Number,show,shymkent,biznes
931228d0-ad06-11e8-96cf-7b71c76008f5,62301f10-ad06-11e8-adb6-23450206fbe3,Viewed Seller Phone Number,show,shymkent,biznes
8ae47ce0-acdd-11e8-b5ee-cd1d4e4e7f3b,1c5400d0-acdc-11e8-a87a-a737c1bc35e8,Viewed Seller Phone Number,show,shymkent,biznes
6bb10950-ad0b-11e8-9697-cfd994f9d7f5,4e174310-a9cc-11e8-ac6e-8b0a3dd55f15,Viewed Seller Phone Number,show,ekibastuz,biznes
00d21f60-ad11-11e8-9ccb-cf05b6cb7706,90ed2c50-ad0e-11e8-a1ee-8dc7ecf4cd1a,Viewed Seller Phone Number,show,karaganda,biznes
de27e420-ad08-11e8-ae16-5d99f3595b88,068f5040-37f9-11e8-80f7-559fc148cfef,Viewed Seller Phone Number,show,karaganda,biznes
624286e0-ad0c-11e8-829f-37968d3c4fe6,29a8a0d0-ad0c-11e8-829f-37968d3c4fe6,Viewed Seller Phone Number,show,karaganda,biznes
48613db0-ac9f-11e8-a59f-c71a5b92b5fe,6e7cee40-ac81-11e8-b242-694510ebd668,Viewed Seller Phone Number,show,karaganda,biznes
47622c20-acbe-11e8-9e5f-a9db78944b4d,1ee55730-8bb8-11e8-b9d0-854af752c685,Viewed Seller Phone Number,show,karaganda,biznes
cfcbb800-ad00-11e8-b250-617b4a47f7cb,02aca990-3f25-11e8-8223-3b118e1497ef,Viewed Seller Phone Number,show,petropavlovsk,biznes
4478f5a0-ad10-11e8-bc63-454660dce82c,57173b00-9c7f-11e8-88cc-75e2fcab4162,Viewed Seller Phone Number,show,ust-kamenogorsk,biznes
5bf229a0-ace7-11e8-8111-03945a2fc549,53c25e30-ace7-11e8-9cdd-1db3491bd2c7,Viewed Seller Phone Number,show,ust-kamenogorsk,biznes
2e7f4e70-acc5-11e8-b805-b575a2472e5f,be165de0-4441-11e8-a230-51ab2b81c866,Viewed Seller Phone Number,show,ust-kamenogorsk,biznes
175d2730-ad06-11e8-8128-139f68b10dbe,cf72cc20-9231-11e8-bb54-934b06782926,Viewed Seller Phone Number,show,taraz,detyam
c1c98f60-accf-11e8-a6f8-edcec4b93f96,2d72b9d0-864c-11e8-830e-6d04495572b5,Viewed Seller Phone Number,show,taraz,detyam
53e5ca10-acfa-11e8-993e-3902e5636c56,8b1d8d80-3bfb-11e8-9b74-61e381ee9022,Viewed Seller Phone Number,show,almaty,detyam
0ac3b680-acfa-11e8-956a-89d7cf1a25a5,8b1d8d80-3bfb-11e8-9b74-61e381ee9022,Viewed Seller Phone Number,show,almaty,detyam
7bfed5a0-acfa-11e8-a099-610e9b4ba46d,8b1d8d80-3bfb-11e8-9b74-61e381ee9022,Viewed Seller Phone Number,show,almaty,detyam
e7198150-acfa-11e8-b8ad-9dc4b99d9b22,8b1d8d80-3bfb-11e8-9b74-61e381ee9022,Viewed Seller Phone Number,show,almaty,detyam
515ddf50-acfd-11e8-9f41-01e68a81d215,8b1d8d80-3bfb-11e8-9b74-61e381ee9022,Viewed Seller Phone Number,show,almaty,detyam
1aed4410-ad0c-11e8-8840-c96dfa814b78,8ecdffd0-a06b-11e8-9428-0198644bd622,Viewed Seller Phone Number,show,almaty,detyam
102e8c30-ad13-11e8-9ffa-13e678948c58,cf927270-8a78-11e8-a891-6be6f086b7b0,Viewed Seller Phone Number,show,almaty,detyam
ed380180-ad11-11e8-a150-bff7f0a21dbe,cf927270-8a78-11e8-a891-6be6f086b7b0,Viewed Seller Phone Number,show,almaty,detyam
55f54b50-ad09-11e8-83db-29345b05db48,42c52f50-ad09-11e8-83db-29345b05db48,Viewed Seller Phone Number,show,almaty,detyam
a25a2140-ad1e-11e8-a867-d54b95477081,e25bf2e0-acf2-11e8-991f-f34506e3a664,Viewed Seller Phone Number,show,almaty,detyam
ff27ee10-ac9d-11e8-9622-91c576e88377,a5d27930-ac9c-11e8-a8f7-a57e240e6c01,Viewed Seller Phone Number,show,almaty,detyam
40d01b10-acd2-11e8-993f-85ca75d1c1c7,965ae5a0-acce-11e8-a446-85622faa647b,Viewed Seller Phone Number,show,almaty,detyam
02142e60-ace7-11e8-a4e4-b56539b89166,87d18b10-544a-11e8-816a-bf41586e590b,Viewed Seller Phone Number,show,almaty,detyam
2f4b0da0-aceb-11e8-864a-8115b7ab0327,621615e0-4715-11e8-b822-2f106d8cf759,Viewed Seller Phone Number,show,almaty,detyam
2f6d3ba0-aceb-11e8-864a-8115b7ab0327,621615e0-4715-11e8-b822-2f106d8cf759,Viewed Seller Phone Number,show,almaty,detyam
25842aa0-acef-11e8-a276-59920e64e1b5,92b79170-7c4d-11e8-92e0-13f1e4087fb4,Viewed Seller Phone Number,show,almaty,detyam
434385e0-acef-11e8-b886-efe5dc3777f9,92b79170-7c4d-11e8-92e0-13f1e4087fb4,Viewed Seller Phone Number,show,almaty,detyam
1d302ba0-acbe-11e8-b02b-4d2fcf8cba6d,d2458d10-acbd-11e8-b095-031314a415c6,Viewed Seller Phone Number,show,almaty,detyam
675fe930-acbf-11e8-9d26-93bab36b672a,d2458d10-acbd-11e8-b095-031314a415c6,Viewed Seller Phone Number,show,almaty,detyam
5564c690-acc6-11e8-8dc2-4f9de6bce894,6b032de0-3e01-11e8-881f-3bcefcfa6cca,Viewed Seller Phone Number,show,almaty,detyam
a5059600-accd-11e8-8131-7133e6a6e000,83c95bd0-90fc-11e8-b348-552d077a4ec8,Viewed Seller Phone Number,show,almaty,detyam
261414f0-acf7-11e8-9a5e-6faec135e612,bc8623c0-acf6-11e8-b7b1-27abc9d003ca,Viewed Seller Phone Number,show,astana,detyam
50328d70-acf7-11e8-bc3e-83d37908b77b,bc8623c0-acf6-11e8-b7b1-27abc9d003ca,Viewed Seller Phone Number,show,astana,detyam
a5498400-aca5-11e8-a10b-ff2625c2e6f9,3cab68f0-ac14-11e8-8756-597d8ebfcf21,Viewed Seller Phone Number,show,astana,detyam
85f557f0-aca5-11e8-8a5e-89c73dccb37b,3cab68f0-ac14-11e8-8756-597d8ebfcf21,Viewed Seller Phone Number,show,astana,detyam
cfafe580-aca6-11e8-ae41-cbe07e010a6e,3cab68f0-ac14-11e8-8756-597d8ebfcf21,Viewed Seller Phone Number,show,astana,detyam
ebca11b0-aca5-11e8-aa1c-c337d841d8b5,3cab68f0-ac14-11e8-8756-597d8ebfcf21,Viewed Seller Phone Number,show,astana,detyam
de53fc00-acee-11e8-8617-bdc6e06eb2ca,06b3cca0-3753-11e8-8466-2742f092a0e8,Viewed Seller Phone Number,show,astana,detyam
ea9fc610-acf3-11e8-af3f-8510b9440c0b,702e45e0-a62d-11e8-8799-cb4329128822,Viewed Seller Phone Number,show,astana,detyam
04e93440-accf-11e8-8ab9-87e83872f524,76881b10-accb-11e8-bc53-0115f2a3a2c3,Viewed Seller Phone Number,show,pavlodar,detyam
2584a960-acfb-11e8-8dbc-cd6da961bc32,91ce0680-acfa-11e8-a5de-ff1e99ef4390,Viewed Seller Phone Number,show,shymkent,detyam
c1d52a50-acde-11e8-9d27-230fec29f64e,c00e1b60-acdd-11e8-a351-b954fb264a05,Viewed Seller Phone Number,show,petropavlovsk,detyam
9882efc0-ad10-11e8-a392-2704549772c5,37750220-96f1-11e8-8631-dbe70d82b048,Viewed Seller Phone Number,show,alga,rabota
ce3f1c30-ad0e-11e8-915e-e17784d4c715,37750220-96f1-11e8-8631-dbe70d82b048,Viewed Seller Phone Number,show,alga,rabota
d243fd40-acfb-11e8-bddd-4d508f0270a2,9ccfc450-97ca-11e8-86a0-a10885b95aea,Viewed Seller Phone Number,show,aktau,rabota
3fbf6730-acfa-11e8-bd2e-8dab4e4389db,616a49f0-acf9-11e8-858d-656146f398de,Viewed Seller Phone Number,show,aktau,rabota
7f3d10b0-acfa-11e8-84b0-b30447e33786,616a49f0-acf9-11e8-858d-656146f398de,Viewed Seller Phone Number,show,aktau,rabota
51287770-acfd-11e8-9fc0-c1cb2135cf19,9ccfc450-97ca-11e8-86a0-a10885b95aea,Viewed Seller Phone Number,show,aktau,rabota
58cf5ea0-ad0f-11e8-aa13-dd0aa0f4d513,1ae8ec60-ad0e-11e8-beb0-b9c06f0de709,Viewed Seller Phone Number,show,aktau,rabota
80a0a0e0-ad11-11e8-a2c2-bfa52c4afd38,4e4c1b60-ad11-11e8-a2c2-bfa52c4afd38,Viewed Seller Phone Number,show,aktau,rabota
edbd7aa0-ad10-11e8-b7a1-4931de5cbb19,39dfd550-4d6b-11e8-9456-b7195ce730d8,Viewed Seller Phone Number,show,aktau,rabota
1851a2e0-ad12-11e8-9139-8d58d391f56a,1ae8ec60-ad0e-11e8-beb0-b9c06f0de709,Viewed Seller Phone Number,show,aktau,rabota
a76caf80-ad10-11e8-83ba-b1583a60cebb,1c07fb80-ad0f-11e8-bbb5-ef9aaa137d9d,Viewed Seller Phone Number,show,aktau,rabota
11168d20-ad11-11e8-82fa-4dfed022a405,1ae8ec60-ad0e-11e8-beb0-b9c06f0de709,Viewed Seller Phone Number,show,aktau,rabota
fc651dc0-ad0f-11e8-96a9-97e15514268f,1c07fb80-ad0f-11e8-bbb5-ef9aaa137d9d,Viewed Seller Phone Number,show,aktau,rabota
6fb35380-ad12-11e8-8d29-a55efe57265e,1ae8ec60-ad0e-11e8-beb0-b9c06f0de709,Viewed Seller Phone Number,show,aktau,rabota
3efe4a00-ad0e-11e8-8d9f-3309902d514b,1ae8ec60-ad0e-11e8-beb0-b9c06f0de709,Viewed Seller Phone Number,show,aktau,rabota
61e74ab0-ad10-11e8-b698-676f7942e7f5,1ae8ec60-ad0e-11e8-beb0-b9c06f0de709,Viewed Seller Phone Number,show,aktau,rabota
dba58990-ad09-11e8-a35c-a5e340866cb1,8fb270e0-55c3-11e8-9108-7df45ddeeda6,Viewed Seller Phone Number,show,aktau,rabota
99abd4d0-ad0f-11e8-8e7f-391d56b5d597,1c07fb80-ad0f-11e8-bbb5-ef9aaa137d9d,Viewed Seller Phone Number,show,aktau,rabota
29946340-ad11-11e8-b77c-9d7bd757cfc4,1ae8ec60-ad0e-11e8-beb0-b9c06f0de709,Viewed Seller Phone Number,show,aktau,rabota
7480d360-ad0d-11e8-965e-153e5fabc38b,070e15a0-ad07-11e8-8315-f11401e9e3ed,Viewed Seller Phone Number,show,aktau,rabota
08bd3620-ad10-11e8-a9d1-0ffe6b2e7962,1c07fb80-ad0f-11e8-bbb5-ef9aaa137d9d,Viewed Seller Phone Number,show,aktau,rabota
010b7450-ad10-11e8-b4e7-6f478f54dfab,1ae8ec60-ad0e-11e8-beb0-b9c06f0de709,Viewed Seller Phone Number,show,aktau,rabota
14511420-ad10-11e8-a2d4-45ff80193639,1ae8ec60-ad0e-11e8-beb0-b9c06f0de709,Viewed Seller Phone Number,show,aktau,rabota
46d3dcf0-ad0d-11e8-8243-193c2c1977e7,070e15a0-ad07-11e8-8315-f11401e9e3ed,Viewed Seller Phone Number,show,aktau,rabota
d1d4e290-ad0d-11e8-a76f-271840830e6f,070e15a0-ad07-11e8-8315-f11401e9e3ed,Viewed Seller Phone Number,show,aktau,rabota
ca77e590-ad0f-11e8-b15e-33277591212b,1c07fb80-ad0f-11e8-bbb5-ef9aaa137d9d,Viewed Seller Phone Number,show,aktau,rabota
0105b6b0-ad0a-11e8-892c-bba3e707e20d,070e15a0-ad07-11e8-8315-f11401e9e3ed,Viewed Seller Phone Number,show,aktau,rabota
5b612d10-ad0f-11e8-9490-f1193f65a05f,1c07fb80-ad0f-11e8-bbb5-ef9aaa137d9d,Viewed Seller Phone Number,show,aktau,rabota
1e0b5020-ad10-11e8-8be9-8150c2ce0ecc,1c07fb80-ad0f-11e8-bbb5-ef9aaa137d9d,Viewed Seller Phone Number,show,aktau,rabota
e12bf830-ad0f-11e8-b716-3bad39f55f05,1c07fb80-ad0f-11e8-bbb5-ef9aaa137d9d,Viewed Seller Phone Number,show,aktau,rabota
a7669500-ad10-11e8-83ba-b1583a60cebb,1c07fb80-ad0f-11e8-bbb5-ef9aaa137d9d,Viewed Seller Phone Number,show,aktau,rabota
7720f680-ad09-11e8-90bd-9d3ddc1377c7,8fb270e0-55c3-11e8-9108-7df45ddeeda6,Viewed Seller Phone Number,show,aktau,rabota
9fa10040-ad14-11e8-8eec-85b792c92b85,807b5e40-ad14-11e8-a366-ab35814dce3d,Viewed Seller Phone Number,show,aktau,rabota
54c003d0-ad02-11e8-8ba9-554d5935aa85,c93914d0-5a8d-11e8-b379-5b54234925f2,Viewed Seller Phone Number,show,aktau,rabota
65d6c370-ad07-11e8-b3f9-6fbc82f3a66c,070e15a0-ad07-11e8-8315-f11401e9e3ed,Viewed Seller Phone Number,show,aktau,rabota
94570f70-ad07-11e8-91a7-2309f5441ebe,070e15a0-ad07-11e8-8315-f11401e9e3ed,Viewed Seller Phone Number,show,aktau,rabota
982f9610-ad04-11e8-aded-476ab2528db8,6bee6f00-7248-11e8-9011-e51cf073094b,Viewed Seller Phone Number,show,aktau,rabota
5641cf90-ad07-11e8-a15c-6ba0aec259f6,070e15a0-ad07-11e8-8315-f11401e9e3ed,Viewed Seller Phone Number,show,aktau,rabota
6987d6d0-ad02-11e8-84b7-1d43d11441ab,f66a7fa0-ad00-11e8-9bcc-396d9df32693,Viewed Seller Phone Number,show,aktau,rabota
70583160-ac96-11e8-a686-21c10b2cba10,3cb54f60-aa24-11e8-88f7-138de7866bb3,Viewed Seller Phone Number,show,aktau,rabota
13c6fd00-ac96-11e8-8450-c98218350775,3cb54f60-aa24-11e8-88f7-138de7866bb3,Viewed Seller Phone Number,show,aktau,rabota
bb0b4530-ac96-11e8-8592-81a5fbe1d8b7,3cb54f60-aa24-11e8-88f7-138de7866bb3,Viewed Seller Phone Number,show,aktau,rabota
1ba053c0-ac85-11e8-8cec-a5699166ec93,ae449680-6f1f-11e8-9848-297764d860a1,Viewed Seller Phone Number,show,aktau,rabota
0e14e420-ac88-11e8-bce0-570fec2d2ab4,ae449680-6f1f-11e8-9848-297764d860a1,Viewed Seller Phone Number,show,aktau,rabota
7cbb0080-ac88-11e8-afea-7fa91faebc1e,ae449680-6f1f-11e8-9848-297764d860a1,Viewed Seller Phone Number,show,aktau,rabota
5af86c80-ac88-11e8-bce3-a724dc51c57d,ae449680-6f1f-11e8-9848-297764d860a1,Viewed Seller Phone Number,show,aktau,rabota
ca5a9560-ad16-11e8-8512-8937598cda89,952907a0-ad16-11e8-9d20-f14bd0389342,Viewed Seller Phone Number,show,aktau,rabota
f22d2810-acd4-11e8-a823-0d6843a107c7,1a7ec540-acd4-11e8-a47c-f39dc2f21500,Viewed Seller Phone Number,show,aktau,rabota
c1a18640-acd5-11e8-b545-b51987b78a4b,1a7ec540-acd4-11e8-a47c-f39dc2f21500,Viewed Seller Phone Number,show,aktau,rabota
b2090ff0-acd5-11e8-b5b3-9d35e936a5b4,1a7ec540-acd4-11e8-a47c-f39dc2f21500,Viewed Seller Phone Number,show,aktau,rabota
ae65b500-acd6-11e8-9147-0df6255a8a1f,1a7ec540-acd4-11e8-a47c-f39dc2f21500,Viewed Seller Phone Number,show,aktau,rabota
53399970-acd7-11e8-9b50-9303f374a62f,1a7ec540-acd4-11e8-a47c-f39dc2f21500,Viewed Seller Phone Number,show,aktau,rabota
fdb449f0-acd6-11e8-b4b0-63eebd06d69b,1a7ec540-acd4-11e8-a47c-f39dc2f21500,Viewed Seller Phone Number,show,aktau,rabota
cb688c20-acd8-11e8-a4cb-51da44d4cc83,1a7ec540-acd4-11e8-a47c-f39dc2f21500,Viewed Seller Phone Number,show,aktau,rabota
edc5f600-acd7-11e8-877c-1396b233f15c,1a7ec540-acd4-11e8-a47c-f39dc2f21500,Viewed Seller Phone Number,show,aktau,rabota
8b7ca9c0-acd3-11e8-9f0d-676b02ce91a8,9eb4e210-8a63-11e8-bc9e-718d65bba452,Viewed Seller Phone Number,show,aktau,rabota
338a0820-acf1-11e8-b56d-0142549d52e4,722c4d20-acee-11e8-9ecc-49688b73a600,Viewed Seller Phone Number,show,aktau,rabota
525c9300-acef-11e8-82e8-5983a27f88f1,722c4d20-acee-11e8-9ecc-49688b73a600,Viewed Seller Phone Number,show,aktau,rabota
424cdef0-acf1-11e8-a62e-f7198b80efa3,722c4d20-acee-11e8-9ecc-49688b73a600,Viewed Seller Phone Number,show,aktau,rabota
cddeebe0-acef-11e8-a7a2-e3e47861275e,722c4d20-acee-11e8-9ecc-49688b73a600,Viewed Seller Phone Number,show,aktau,rabota
65627210-acec-11e8-aac2-e578d379723d,452d5ea0-41fe-11e8-b4f1-153d4f030401,Viewed Seller Phone Number,show,aktau,rabota
231225c0-acda-11e8-8c61-798a40ec3a69,64f971b0-acd9-11e8-b5eb-5bc438dabb5d,Viewed Seller Phone Number,show,aktau,rabota
408e26b0-aceb-11e8-8673-8b25cc72dce3,39dfd550-4d6b-11e8-9456-b7195ce730d8,Viewed Seller Phone Number,show,aktau,rabota
24697dc0-aced-11e8-aff1-371ef23fb4af,39dfd550-4d6b-11e8-9456-b7195ce730d8,Viewed Seller Phone Number,show,aktau,rabota
9b65a250-acd9-11e8-87fe-d78c9dfdf199,634ffce0-acd8-11e8-8825-2d28c8b65a70,Viewed Seller Phone Number,show,aktau,rabota
e664c000-ace9-11e8-ae65-0d4f48737026,3895c4f0-7482-11e8-a22b-1f0091462714,Viewed Seller Phone Number,show,aktau,rabota
8b7faa70-ace8-11e8-8f6b-35771ac853e8,3895c4f0-7482-11e8-a22b-1f0091462714,Viewed Seller Phone Number,show,aktau,rabota
f9a69e00-ace3-11e8-a749-9152774afc94,16d2fd80-ace3-11e8-bb80-3f41ca3e1754,Viewed Seller Phone Number,show,aktau,rabota
589eb180-acea-11e8-9b00-3d157ca59e8e,6da78000-93ce-11e8-9f6f-07b12be793f0,Viewed Seller Phone Number,show,aktau,rabota
2c8cfae0-acf2-11e8-94c4-13408577eba6,37106790-490b-11e8-b22a-f3ab53f7dc65,Viewed Seller Phone Number,show,aktau,rabota
fce71aa0-acf1-11e8-bdb3-39f8096d5741,37106790-490b-11e8-b22a-f3ab53f7dc65,Viewed Seller Phone Number,show,aktau,rabota
b97caac0-acea-11e8-82b6-1d73fcd80fec,9e27e6e0-acea-11e8-82b6-1d73fcd80fec,Viewed Seller Phone Number,show,aktau,rabota
06bc2810-ace6-11e8-8867-659c8b447c11,62cfb120-ac5b-11e8-89af-f9572c8f8567,Viewed Seller Phone Number,show,kuryk,rabota
3222bee0-ad10-11e8-b68e-eff0585c147c,8a379440-a5fc-11e8-8967-f34c4fda65c0,Viewed Seller Phone Number,show,semey,rabota
41e13160-acdc-11e8-8f1b-7545427f406c,638951c0-5d0a-11e8-ab82-cb9be2b77ebc,Viewed Seller Phone Number,show,semey,rabota
564c7760-acda-11e8-8153-134ff7485d3a,28036800-acda-11e8-83ca-efca595c8e74,Viewed Seller Phone Number,show,semey,rabota
f033cb40-ace3-11e8-912b-f94acc68e0b1,5d1c57d0-89b3-11e8-aac2-17952559e364,Viewed Seller Phone Number,show,semey,rabota
79d90c40-acf6-11e8-ac21-89919244a819,b35d3d30-acf4-11e8-8e2f-596eb532d76b,Viewed Seller Phone Number,show,taraz,rabota
a22571f0-acf8-11e8-b581-9fbba6897dd2,8fa32220-acf8-11e8-b581-9fbba6897dd2,Viewed Seller Phone Number,show,taraz,rabota
eb3edd20-acaf-11e8-ab6e-855bd14104ef,31175c90-4c1c-11e8-b2b1-f778245d0f00,Viewed Seller Phone Number,show,taraz,rabota
b544cb10-acb6-11e8-ab7c-3fb7dfa5db82,31175c90-4c1c-11e8-b2b1-f778245d0f00,Viewed Seller Phone Number,show,taraz,rabota
3f183b10-ac94-11e8-baa4-2781e043183b,8aef15e0-a627-11e8-bb8a-6dc9222c9675,Viewed Seller Phone Number,show,taraz,rabota
3f250c50-ac94-11e8-baa4-2781e043183b,8aef15e0-a627-11e8-bb8a-6dc9222c9675,Viewed Seller Phone Number,show,taraz,rabota
3f2ed050-ac94-11e8-baa4-2781e043183b,8aef15e0-a627-11e8-bb8a-6dc9222c9675,Viewed Seller Phone Number,show,taraz,rabota
3b1c2b70-acda-11e8-9017-9dce265d7843,394a0900-ab65-11e8-8e5f-cb8ea46929f5,Viewed Seller Phone Number,show,taraz,rabota
5f7ca790-acf5-11e8-a03f-dbcc5f0251b4,b35d3d30-acf4-11e8-8e2f-596eb532d76b,Viewed Seller Phone Number,show,taraz,rabota
c1a11440-acd9-11e8-b3b0-2b33098e6dc7,b7058ae0-acd7-11e8-ab36-232b02cf15fb,Viewed Seller Phone Number,show,taraz,rabota
